audit_mode,module,file,xmlid,view_name,model,inherit_id,arch_root,arch_kind,field_count,group_count,labelled_group_count,notebook_count,page_count,labelled_page_count,statusbar_count,header_button_count,button_box_count,stat_button_count,chatter_count,x2many_inline_count,data_anchor_count,source_trace_field_count,structural_score,classification,recommendation,gaps
runtime_view,runtime,odoo.registry,smart_construction_core.view_sc_material_rfq_form,sc.material.rfq.form,sc.material.rfq,,form,full_form,36,5,1,1,3,3,1,5,0,0,0,1,43,5,14,auto_standardizable,可直接作为项目式结构标准化输入,missing_button_box;missing_chatter
runtime_default,runtime,odoo.registry,smart_construction_core.view_sc_material_settlement_form,sc.material.settlement.runtime.default.form,sc.material.settlement,,form,full_form,27,6,1,1,3,3,1,4,0,0,0,1,36,3,14,auto_standardizable,可直接作为项目式结构标准化输入,missing_button_box;missing_chatter
runtime_view,runtime,odoo.registry,smart_construction_core.view_sc_material_settlement_form,sc.material.settlement.form,sc.material.settlement,,form,full_form,27,6,1,1,3,3,1,4,0,0,0,1,36,3,14,auto_standardizable,可直接作为项目式结构标准化输入,missing_button_box;missing_chatter
runtime_default,runtime,odoo.registry,smart_construction_core.view_sc_material_stock_summary_form,sc.material.stock.summary.runtime.default.form,sc.material.stock.summary,,form,full_form,25,9,4,0,0,0,0,0,0,0,0,0,25,0,8,contract_auto_with_default_tabs,可由契约层生成标准 notebook，但需确认页签语义,missing_notebook;missing_page;missing_labelled_page;missing_statusbar;missing_button_box;missing_chatter
runtime_view,runtime,odoo.registry,smart_construction_core.view_sc_material_stock_summary_form,sc.material.stock.summary.form,sc.material.stock.summary,,form,full_form,25,9,4,0,0,0,0,0,0,0,0,0,25,0,8,contract_auto_with_default_tabs,可由契约层生成标准 notebook，但需确认页签语义,missing_notebook;missing_page;missing_labelled_page;missing_statusbar;missing_button_box;missing_chatter
runtime_default,runtime,odoo.registry,smart_construction_core.view_sc_office_admin_document_form,sc.office.admin.document.runtime.default.form,sc.office.admin.document,,form,full_form,25,7,5,1,2,2,1,4,0,0,0,0,29,4,14,auto_standardizable,可直接作为项目式结构标准化输入,missing_button_box;missing_chatter
runtime_view,runtime,odoo.registry,smart_construction_core.view_sc_office_admin_document_form,sc.office.admin.document.form,sc.office.admin.document,,form,full_form,25,7,5,1,2,2,1,4,0,0,0,0,29,4,14,auto_standardizable,可直接作为项目式结构标准化输入,missing_button_box;missing_chatter
runtime_default,runtime,odoo.registry,smart_construction_core.view_sc_operating_metrics_project_form,sc.operating.metrics.project.runtime.default.form,sc.operating.metrics.project,,form,full_form,28,10,7,0,0,0,0,0,0,0,0,0,28,1,8,contract_auto_with_default_tabs,可由契约层生成标准 notebook，但需确认页签语义,missing_notebook;missing_page;missing_labelled_page;missing_statusbar;missing_button_box;missing_chatter
runtime_view,runtime,odoo.registry,smart_construction_core.view_sc_operating_metrics_project_form,sc.operating.metrics.project.form,sc.operating.metrics.project,,form,full_form,28,10,7,0,0,0,0,0,0,0,0,0,28,1,8,contract_auto_with_default_tabs,可由契约层生成标准 notebook，但需确认页签语义,missing_notebook;missing_page;missing_labelled_page;missing_statusbar;missing_button_box;missing_chatter
runtime_default,runtime,odoo.registry,smart_core.view_sc_ops_job_form,sc.ops.job.runtime.default.form,sc.ops.job,,form,full_form,9,2,0,0,0,0,0,0,0,0,0,0,9,1,7,contract_auto_with_default_tabs,可由契约层生成标准 notebook，但需确认页签语义,missing_labelled_group;missing_notebook;missing_page;missing_labelled_page;missing_statusbar;missing_button_box;missing_chatter
runtime_view,runtime,odoo.registry,smart_core.view_sc_ops_job_form,sc.ops.job.form,sc.ops.job,,form,full_form,9,2,0,0,0,0,0,0,0,0,0,0,9,1,7,contract_auto_with_default_tabs,可由契约层生成标准 notebook，但需确认页签语义,missing_labelled_group;missing_notebook;missing_page;missing_labelled_page;missing_statusbar;missing_button_box;missing_chatter
runtime_default,runtime,odoo.registry,smart_construction_core.view_sc_pack_installation_form,sc.pack.installation.runtime.default.form,sc.pack.installation,,form,full_form,9,2,0,0,0,0,0,0,0,0,0,0,9,1,7,contract_auto_with_default_tabs,可由契约层生成标准 notebook，但需确认页签语义,missing_labelled_group;missing_notebook;missing_page;missing_labelled_page;missing_statusbar;missing_button_box;missing_chatter
runtime_view,runtime,odoo.registry,smart_construction_core.view_sc_pack_installation_form,sc.pack.installation.form,sc.pack.installation,,form,full_form,9,2,0,0,0,0,0,0,0,0,0,0,9,1,7,contract_auto_with_default_tabs,可由契约层生成标准 notebook，但需确认页签语义,missing_labelled_group;missing_notebook;missing_page;missing_labelled_page;missing_statusbar;missing_button_box;missing_chatter
runtime_default,runtime,odoo.registry,smart_construction_core.view_sc_pack_registry_form,sc.pack.registry.runtime.default.form,sc.pack.registry,,form,full_form,16,3,0,0,0,0,0,0,0,0,0,0,16,0,7,contract_auto_with_default_tabs,可由契约层生成标准 notebook，但需确认页签语义,missing_labelled_group;missing_notebook;missing_page;missing_labelled_page;missing_statusbar;missing_button_box;missing_chatter
runtime_view,runtime,odoo.registry,smart_construction_core.view_sc_pack_registry_form,sc.pack.registry.form,sc.pack.registry,,form,full_form,16,3,0,0,0,0,0,0,0,0,0,0,16,0,7,contract_auto_with_default_tabs,可由契约层生成标准 notebook，但需确认页签语义,missing_labelled_group;missing_notebook;missing_page;missing_labelled_page;missing_statusbar;missing_button_box;missing_chatter
runtime_default,runtime,odoo.registry,smart_construction_core.view_sc_partner_import_review_form,sc.partner.import.review.runtime.default.form,sc.partner.import.review,,form,full_form,36,8,1,1,3,3,1,4,0,0,0,0,40,9,14,auto_standardizable,可直接作为项目式结构标准化输入,missing_button_box;missing_chatter
runtime_view,runtime,odoo.registry,smart_construction_core.view_sc_partner_import_review_form,sc.partner.import.review.form,sc.partner.import.review,,form,full_form,36,8,1,1,3,3,1,4,0,0,0,0,40,9,14,auto_standardizable,可直接作为项目式结构标准化输入,missing_button_box;missing_chatter
runtime_default,runtime,odoo.registry,smart_construction_core.view_sc_payment_execution_form,sc.payment.execution.runtime.default.form,sc.payment.execution,,form,full_form,35,9,5,0,0,0,1,5,0,0,0,0,40,5,9,contract_auto_with_default_tabs,可由契约层生成标准 notebook，但需确认页签语义,missing_notebook;missing_page;missing_labelled_page;missing_button_box;missing_chatter
runtime_view,runtime,odoo.registry,smart_construction_core.view_sc_payment_execution_form,sc.payment.execution.form,sc.payment.execution,,form,full_form,35,9,5,0,0,0,1,5,0,0,0,0,40,5,9,contract_auto_with_default_tabs,可由契约层生成标准 notebook，但需确认页签语义,missing_notebook;missing_page;missing_labelled_page;missing_button_box;missing_chatter
runtime_default,runtime,odoo.registry,smart_construction_core.view_sc_plan_form,sc.plan.runtime.default.form,sc.plan,,form,full_form,46,4,0,1,6,6,1,5,0,0,0,3,65,4,13,needs_semantic_annotation,结构基本可用，建议补 group/page 标题或 data-sc-anchor,missing_labelled_group;missing_button_box;missing_chatter
runtime_view,runtime,odoo.registry,smart_construction_core.view_sc_plan_form,sc.plan.form,sc.plan,,form,full_form,46,4,0,1,6,6,1,5,0,0,0,3,65,4,13,needs_semantic_annotation,结构基本可用，建议补 group/page 标题或 data-sc-anchor,missing_labelled_group;missing_button_box;missing_chatter
runtime_default,runtime,odoo.registry,smart_construction_core.view_sc_plan_report_form,sc.plan.report.runtime.default.form,sc.plan.report,,form,full_form,18,6,2,0,0,0,0,0,0,0,0,0,18,4,8,contract_auto_with_default_tabs,可由契约层生成标准 notebook，但需确认页签语义,missing_notebook;missing_page;missing_labelled_page;missing_statusbar;missing_button_box;missing_chatter
runtime_view,runtime,odoo.registry,smart_construction_core.view_sc_plan_report_form,sc.plan.report.form,sc.plan.report,,form,full_form,18,6,2,0,0,0,0,0,0,0,0,0,18,4,8,contract_auto_with_default_tabs,可由契约层生成标准 notebook，但需确认页签语义,missing_notebook;missing_page;missing_labelled_page;missing_statusbar;missing_button_box;missing_chatter
runtime_default,runtime,odoo.registry,smart_construction_core.view_sc_project_document_form,sc.project.document.runtime.default.form,sc.project.document,,form,full_form,17,3,0,1,2,2,1,4,0,0,0,0,21,0,13,needs_semantic_annotation,结构基本可用，建议补 group/page 标题或 data-sc-anchor,missing_labelled_group;missing_button_box;missing_chatter
runtime_view,runtime,odoo.registry,smart_construction_core.view_sc_project_document_form,sc.project.document.form,sc.project.document,,form,full_form,17,3,0,1,2,2,1,4,0,0,0,0,21,0,13,needs_semantic_annotation,结构基本可用，建议补 group/page 标题或 data-sc-anchor,missing_labelled_group;missing_button_box;missing_chatter
runtime_default,runtime,odoo.registry,smart_construction_core.view_sc_project_stage_requirement_item_form,sc.project.stage.requirement.item.runtime.default.form,sc.project.stage.requirement.item,,form,full_form,6,1,0,0,0,0,0,0,0,0,0,0,6,0,7,contract_auto_with_default_tabs,可由契约层生成标准 notebook，但需确认页签语义,missing_labelled_group;missing_notebook;missing_page;missing_labelled_page;missing_statusbar;missing_button_box;missing_chatter
runtime_view,runtime,odoo.registry,smart_construction_core.view_sc_project_stage_requirement_item_form,sc.project.stage.requirement.item.form,sc.project.stage.requirement.item,,form,full_form,6,1,0,0,0,0,0,0,0,0,0,0,6,0,7,contract_auto_with_default_tabs,可由契约层生成标准 notebook，但需确认页签语义,missing_labelled_group;missing_notebook;missing_page;missing_labelled_page;missing_statusbar;missing_button_box;missing_chatter
runtime_default,runtime,odoo.registry,smart_construction_core.view_sc_project_stage_requirement_wizard,sc.project.stage.requirement.wizard.runtime.default.form,sc.project.stage.requirement.wizard,,form,full_form,6,2,0,0,0,0,0,0,0,0,0,1,7,0,7,contract_auto_with_default_tabs,可由契约层生成标准 notebook，但需确认页签语义,missing_labelled_group;missing_notebook;missing_page;missing_labelled_page;missing_statusbar;missing_button_box;missing_chatter
runtime_view,runtime,odoo.registry,smart_construction_core.view_sc_project_stage_requirement_wizard,sc.project.stage.requirement.wizard.form,sc.project.stage.requirement.wizard,,form,full_form,6,2,0,0,0,0,0,0,0,0,0,1,7,0,7,contract_auto_with_default_tabs,可由契约层生成标准 notebook，但需确认页签语义,missing_labelled_group;missing_notebook;missing_page;missing_labelled_page;missing_statusbar;missing_button_box;missing_chatter
runtime_default,runtime,odoo.registry,smart_construction_core.view_sc_project_structure_form,sc.project.structure.runtime.default.form,sc.project.structure,,form,full_form,11,3,1,0,0,0,0,0,0,0,0,1,13,0,8,contract_auto_with_default_tabs,可由契约层生成标准 notebook，但需确认页签语义,missing_notebook;missing_page;missing_labelled_page;missing_statusbar;missing_button_box;missing_chatter
runtime_view,runtime,odoo.registry,smart_construction_core.view_sc_project_structure_form,sc.project.structure.form,sc.project.structure,,form,full_form,11,3,1,0,0,0,0,0,0,0,0,1,13,0,8,contract_auto_with_default_tabs,可由契约层生成标准 notebook，但需确认页签语义,missing_notebook;missing_page;missing_labelled_page;missing_statusbar;missing_button_box;missing_chatter
runtime_default,runtime,odoo.registry,smart_construction_core.view_sc_quality_issue_form,sc.quality.issue.runtime.default.form,sc.quality.issue,,form,full_form,36,5,0,1,5,5,1,2,0,0,0,1,44,4,13,needs_semantic_annotation,结构基本可用，建议补 group/page 标题或 data-sc-anchor,missing_labelled_group;missing_button_box;missing_chatter
runtime_view,runtime,odoo.registry,smart_construction_core.view_sc_quality_issue_form,sc.quality.issue.form,sc.quality.issue,,form,full_form,36,5,0,1,5,5,1,2,0,0,0,1,44,4,13,needs_semantic_annotation,结构基本可用，建议补 group/page 标题或 data-sc-anchor,missing_labelled_group;missing_button_box;missing_chatter
runtime_default,runtime,odoo.registry,smart_construction_core.view_sc_quality_recheck_form,sc.quality.recheck.runtime.default.form,sc.quality.recheck,,form,full_form,25,4,0,1,3,3,0,0,0,0,0,1,27,4,12,needs_semantic_annotation,结构基本可用，建议补 group/page 标题或 data-sc-anchor,missing_labelled_group;missing_statusbar;missing_button_box;missing_chatter
runtime_view,runtime,odoo.registry,smart_construction_core.view_sc_quality_recheck_form,sc.quality.recheck.form,sc.quality.recheck,,form,full_form,25,4,0,1,3,3,0,0,0,0,0,1,27,4,12,needs_semantic_annotation,结构基本可用，建议补 group/page 标题或 data-sc-anchor,missing_labelled_group;missing_statusbar;missing_button_box;missing_chatter
runtime_default,runtime,odoo.registry,smart_construction_core.view_sc_quality_rectification_form,sc.quality.rectification.runtime.default.form,sc.quality.rectification,,form,full_form,25,4,0,1,3,3,0,0,0,0,0,1,27,4,12,needs_semantic_annotation,结构基本可用，建议补 group/page 标题或 data-sc-anchor,missing_labelled_group;missing_statusbar;missing_button_box;missing_chatter
runtime_view,runtime,odoo.registry,smart_construction_core.view_sc_quality_rectification_form,sc.quality.rectification.form,sc.quality.rectification,,form,full_form,25,4,0,1,3,3,0,0,0,0,0,1,27,4,12,needs_semantic_annotation,结构基本可用，建议补 group/page 标题或 data-sc-anchor,missing_labelled_group;missing_statusbar;missing_button_box;missing_chatter
runtime_default,runtime,odoo.registry,smart_construction_core.view_sc_receipt_income_form,sc.receipt.income.runtime.default.form,sc.receipt.income,,form,full_form,35,8,4,0,0,0,1,5,0,0,0,0,40,4,9,contract_auto_with_default_tabs,可由契约层生成标准 notebook，但需确认页签语义,missing_notebook;missing_page;missing_labelled_page;missing_button_box;missing_chatter
runtime_view,runtime,odoo.registry,smart_construction_core.view_sc_receipt_income_form,sc.receipt.income.form,sc.receipt.income,,form,full_form,35,8,4,0,0,0,1,5,0,0,0,0,40,4,9,contract_auto_with_default_tabs,可由契约层生成标准 notebook，但需确认页签语义,missing_notebook;missing_page;missing_labelled_page;missing_button_box;missing_chatter
runtime_default,runtime,odoo.registry,smart_construction_core.view_receipt_invoice_line_form,sc.receipt.invoice.line.runtime.default.form,sc.receipt.invoice.line,,form,full_form,23,6,1,0,0,0,0,0,1,1,0,0,25,10,9,contract_auto_with_default_tabs,可由契约层生成标准 notebook，但需确认页签语义,missing_notebook;missing_page;missing_labelled_page;missing_statusbar;missing_chatter
runtime_view,runtime,odoo.registry,smart_construction_core.view_receipt_invoice_line_form,sc.receipt.invoice.line.form,sc.receipt.invoice.line,,form,full_form,23,6,1,0,0,0,0,0,1,1,0,0,25,10,9,contract_auto_with_default_tabs,可由契约层生成标准 notebook，但需确认页签语义,missing_notebook;missing_page;missing_labelled_page;missing_statusbar;missing_chatter
runtime_default,runtime,odoo.registry,smart_construction_core.view_sc_risk_item_form,sc.risk.item.runtime.default.form,sc.risk.item,,form,full_form,9,3,0,0,0,0,0,0,0,0,0,0,9,0,7,contract_auto_with_default_tabs,可由契约层生成标准 notebook，但需确认页签语义,missing_labelled_group;missing_notebook;missing_page;missing_labelled_page;missing_statusbar;missing_button_box;missing_chatter
runtime_view,runtime,odoo.registry,smart_construction_core.view_sc_risk_item_form,sc.risk.item.form,sc.risk.item,,form,full_form,9,3,0,0,0,0,0,0,0,0,0,0,9,0,7,contract_auto_with_default_tabs,可由契约层生成标准 notebook，但需确认页签语义,missing_labelled_group;missing_notebook;missing_page;missing_labelled_page;missing_statusbar;missing_button_box;missing_chatter
runtime_default,runtime,odoo.registry,smart_construction_core.view_sc_risk_library_form,sc.risk.library.runtime.default.form,sc.risk.library,,form,full_form,12,1,0,0,0,0,0,0,0,0,0,1,13,0,7,contract_auto_with_default_tabs,可由契约层生成标准 notebook，但需确认页签语义,missing_labelled_group;missing_notebook;missing_page;missing_labelled_page;missing_statusbar;missing_button_box;missing_chatter
runtime_view,runtime,odoo.registry,smart_construction_core.view_sc_risk_library_form,sc.risk.library.form,sc.risk.library,,form,full_form,12,1,0,0,0,0,0,0,0,0,0,1,13,0,7,contract_auto_with_default_tabs,可由契约层生成标准 notebook，但需确认页签语义,missing_labelled_group;missing_notebook;missing_page;missing_labelled_page;missing_statusbar;missing_button_box;missing_chatter
runtime_default,runtime,odoo.registry,smart_construction_core.view_sc_safety_disclosure_form,sc.safety.disclosure.runtime.default.form,sc.safety.disclosure,,form,full_form,14,4,0,1,3,3,0,0,0,0,0,0,14,3,12,needs_semantic_annotation,结构基本可用，建议补 group/page 标题或 data-sc-anchor,missing_labelled_group;missing_statusbar;missing_button_box;missing_chatter
runtime_view,runtime,odoo.registry,smart_construction_core.view_sc_safety_disclosure_form,sc.safety.disclosure.form,sc.safety.disclosure,,form,full_form,14,4,0,1,3,3,0,0,0,0,0,0,14,3,12,needs_semantic_annotation,结构基本可用，建议补 group/page 标题或 data-sc-anchor,missing_labelled_group;missing_statusbar;missing_button_box;missing_chatter
runtime_default,runtime,odoo.registry,smart_construction_core.view_sc_safety_issue_form,sc.safety.issue.runtime.default.form,sc.safety.issue,,form,full_form,33,4,0,1,5,5,1,1,0,0,0,1,39,5,13,needs_semantic_annotation,结构基本可用，建议补 group/page 标题或 data-sc-anchor,missing_labelled_group;missing_button_box;missing_chatter
runtime_view,runtime,odoo.registry,smart_construction_core.view_sc_safety_issue_form,sc.safety.issue.form,sc.safety.issue,,form,full_form,33,4,0,1,5,5,1,1,0,0,0,1,39,5,13,needs_semantic_annotation,结构基本可用，建议补 group/page 标题或 data-sc-anchor,missing_labelled_group;missing_button_box;missing_chatter
runtime_default,runtime,odoo.registry,smart_construction_core.view_sc_safety_patrol_task_form,sc.safety.patrol.task.runtime.default.form,sc.safety.patrol.task,,form,full_form,12,3,0,0,0,0,0,0,0,0,0,0,12,0,7,contract_auto_with_default_tabs,可由契约层生成标准 notebook，但需确认页签语义,missing_labelled_group;missing_notebook;missing_page;missing_labelled_page;missing_statusbar;missing_button_box;missing_chatter
runtime_view,runtime,odoo.registry,smart_construction_core.view_sc_safety_patrol_task_form,sc.safety.patrol.task.form,sc.safety.patrol.task,,form,full_form,12,3,0,0,0,0,0,0,0,0,0,0,12,0,7,contract_auto_with_default_tabs,可由契约层生成标准 notebook，但需确认页签语义,missing_labelled_group;missing_notebook;missing_page;missing_labelled_page;missing_statusbar;missing_button_box;missing_chatter
runtime_default,runtime,odoo.registry,smart_construction_core.view_sc_safety_plan_form,sc.safety.plan.runtime.default.form,sc.safety.plan,,form,full_form,13,2,0,1,3,3,1,2,0,0,0,0,15,3,13,needs_semantic_annotation,结构基本可用，建议补 group/page 标题或 data-sc-anchor,missing_labelled_group;missing_button_box;missing_chatter
runtime_view,runtime,odoo.registry,smart_construction_core.view_sc_safety_plan_form,sc.safety.plan.form,sc.safety.plan,,form,full_form,13,2,0,1,3,3,1,2,0,0,0,0,15,3,13,needs_semantic_annotation,结构基本可用，建议补 group/page 标题或 data-sc-anchor,missing_labelled_group;missing_button_box;missing_chatter
runtime_default,runtime,odoo.registry,smart_construction_core.view_sc_safety_recheck_form,sc.safety.recheck.runtime.default.form,sc.safety.recheck,,form,full_form,25,4,0,1,3,3,0,0,0,0,0,1,27,4,12,needs_semantic_annotation,结构基本可用，建议补 group/page 标题或 data-sc-anchor,missing_labelled_group;missing_statusbar;missing_button_box;missing_chatter
runtime_view,runtime,odoo.registry,smart_construction_core.view_sc_safety_recheck_form,sc.safety.recheck.form,sc.safety.recheck,,form,full_form,25,4,0,1,3,3,0,0,0,0,0,1,27,4,12,needs_semantic_annotation,结构基本可用，建议补 group/page 标题或 data-sc-anchor,missing_labelled_group;missing_statusbar;missing_button_box;missing_chatter
runtime_default,runtime,odoo.registry,smart_construction_core.view_sc_safety_rectification_form,sc.safety.rectification.runtime.default.form,sc.safety.rectification,,form,full_form,25,4,0,1,3,3,0,0,0,0,0,1,27,4,12,needs_semantic_annotation,结构基本可用，建议补 group/page 标题或 data-sc-anchor,missing_labelled_group;missing_statusbar;missing_button_box;missing_chatter
runtime_view,runtime,odoo.registry,smart_construction_core.view_sc_safety_rectification_form,sc.safety.rectification.form,sc.safety.rectification,,form,full_form,25,4,0,1,3,3,0,0,0,0,0,1,27,4,12,needs_semantic_annotation,结构基本可用，建议补 group/page 标题或 data-sc-anchor,missing_labelled_group;missing_statusbar;missing_button_box;missing_chatter
runtime_default,runtime,odoo.registry,smart_construction_core.view_sc_salary_summary_form,sc.salary.summary.runtime.default.form,sc.salary.summary,,form,full_form,14,4,2,0,0,0,0,0,0,0,0,0,14,1,8,contract_auto_with_default_tabs,可由契约层生成标准 notebook，但需确认页签语义,missing_notebook;missing_page;missing_labelled_page;missing_statusbar;missing_button_box;missing_chatter
runtime_view,runtime,odoo.registry,smart_construction_core.view_sc_salary_summary_form,sc.salary.summary.form,sc.salary.summary,,form,full_form,14,4,2,0,0,0,0,0,0,0,0,0,14,1,8,contract_auto_with_default_tabs,可由契约层生成标准 notebook，但需确认页签语义,missing_notebook;missing_page;missing_labelled_page;missing_statusbar;missing_button_box;missing_chatter
runtime_default,runtime,odoo.registry,smart_construction_core.view_sc_scene_form,sc.scene.runtime.default.form,sc.scene,,form,full_form,23,1,0,1,1,1,1,2,0,0,0,1,27,0,13,needs_semantic_annotation,结构基本可用，建议补 group/page 标题或 data-sc-anchor,missing_labelled_group;missing_button_box;missing_chatter
runtime_view,runtime,odoo.registry,smart_construction_core.view_sc_scene_form,sc.scene.form,sc.scene,,form,full_form,23,1,0,1,1,1,1,2,0,0,0,1,27,0,13,needs_semantic_annotation,结构基本可用，建议补 group/page 标题或 data-sc-anchor,missing_labelled_group;missing_button_box;missing_chatter
runtime_default,runtime,odoo.registry,smart_construction_scene.view_sc_scene_governance_log_form,sc.scene.governance.log.runtime.default.form,sc.scene.governance.log,,form,full_form,9,2,0,0,0,0,0,0,0,0,0,0,9,1,7,contract_auto_with_default_tabs,可由契约层生成标准 notebook，但需确认页签语义,missing_labelled_group;missing_notebook;missing_page;missing_labelled_page;missing_statusbar;missing_button_box;missing_chatter
runtime_view,runtime,odoo.registry,smart_construction_scene.view_sc_scene_governance_log_form,sc.scene.governance.log.form,sc.scene.governance.log,,form,full_form,9,2,0,0,0,0,0,0,0,0,0,0,9,1,7,contract_auto_with_default_tabs,可由契约层生成标准 notebook，但需确认页签语义,missing_labelled_group;missing_notebook;missing_page;missing_labelled_page;missing_statusbar;missing_button_box;missing_chatter
runtime_default,runtime,odoo.registry,smart_construction_scene.view_sc_scene_governance_wizard_form,sc.scene.governance.wizard.runtime.default.form,sc.scene.governance.wizard,,form,full_form,4,1,0,0,0,0,0,0,0,0,0,0,5,0,5,needs_xml_structure,缺少 sheet/group，契约层难以稳定推断主信息区,missing_sheet;missing_labelled_group;missing_notebook;missing_page;missing_labelled_page;missing_statusbar;missing_button_box;missing_chatter
runtime_view,runtime,odoo.registry,smart_construction_scene.view_sc_scene_governance_wizard_form,sc.scene.governance.wizard.form,sc.scene.governance.wizard,,form,full_form,4,1,0,0,0,0,0,0,0,0,0,0,5,0,5,needs_xml_structure,缺少 sheet/group，契约层难以稳定推断主信息区,missing_sheet;missing_labelled_group;missing_notebook;missing_page;missing_labelled_page;missing_statusbar;missing_button_box;missing_chatter
runtime_default,runtime,odoo.registry,smart_construction_core.view_sc_scene_version_form,sc.scene.version.runtime.default.form,sc.scene.version,,form,full_form,5,2,0,0,0,0,0,0,0,0,0,0,5,0,7,contract_auto_with_default_tabs,可由契约层生成标准 notebook，但需确认页签语义,missing_labelled_group;missing_notebook;missing_page;missing_labelled_page;missing_statusbar;missing_button_box;missing_chatter
runtime_view,runtime,odoo.registry,smart_construction_core.view_sc_scene_version_form,sc.scene.version.form,sc.scene.version,,form,full_form,5,2,0,0,0,0,0,0,0,0,0,0,5,0,7,contract_auto_with_default_tabs,可由契约层生成标准 notebook，但需确认页签语义,missing_labelled_group;missing_notebook;missing_page;missing_labelled_page;missing_statusbar;missing_button_box;missing_chatter
runtime_default,runtime,odoo.registry,smart_construction_core.view_sc_settlement_adjustment_form,sc.settlement.adjustment.runtime.default.form,sc.settlement.adjustment,,form,full_form,17,7,2,0,0,0,1,1,0,0,0,0,18,0,9,contract_auto_with_default_tabs,可由契约层生成标准 notebook，但需确认页签语义,missing_notebook;missing_page;missing_labelled_page;missing_button_box;missing_chatter
runtime_view,runtime,odoo.registry,smart_construction_core.view_sc_settlement_adjustment_form,sc.settlement.adjustment.form,sc.settlement.adjustment,,form,full_form,17,7,2,0,0,0,1,1,0,0,0,0,18,0,9,contract_auto_with_default_tabs,可由契约层生成标准 notebook，但需确认页签语义,missing_notebook;missing_page;missing_labelled_page;missing_button_box;missing_chatter
runtime_default,runtime,odoo.registry,smart_construction_core.view_sc_settlement_order_form,sc.settlement.order.runtime.default.form,sc.settlement.order,,form,full_form,58,9,3,1,5,5,1,1,0,0,0,4,80,0,14,auto_standardizable,可直接作为项目式结构标准化输入,missing_button_box;missing_chatter
runtime_view,runtime,odoo.registry,smart_construction_core.view_sc_settlement_order_form,sc.settlement.order.form,sc.settlement.order,,form,full_form,58,9,3,1,5,5,1,1,0,0,0,4,80,0,14,auto_standardizable,可直接作为项目式结构标准化输入,missing_button_box;missing_chatter
runtime_default,runtime,odoo.registry,smart_construction_core.view_sc_site_photo_batch_form,sc.site.photo.batch.runtime.default.form,sc.site.photo.batch,,form,full_form,16,3,0,1,2,2,0,0,0,0,0,0,16,1,12,needs_semantic_annotation,结构基本可用，建议补 group/page 标题或 data-sc-anchor,missing_labelled_group;missing_statusbar;missing_button_box;missing_chatter
runtime_view,runtime,odoo.registry,smart_construction_core.view_sc_site_photo_batch_form,sc.site.photo.batch.form,sc.site.photo.batch,,form,full_form,16,3,0,1,2,2,0,0,0,0,0,0,16,1,12,needs_semantic_annotation,结构基本可用，建议补 group/page 标题或 data-sc-anchor,missing_labelled_group;missing_statusbar;missing_button_box;missing_chatter
runtime_default,runtime,odoo.registry,smart_construction_core.view_sc_subcontract_plan_form,sc.subcontract.plan.runtime.default.form,sc.subcontract.plan,,form,full_form,22,4,0,1,3,3,1,4,0,0,0,1,28,3,13,needs_semantic_annotation,结构基本可用，建议补 group/page 标题或 data-sc-anchor,missing_labelled_group;missing_button_box;missing_chatter
runtime_view,runtime,odoo.registry,smart_construction_core.view_sc_subcontract_plan_form,sc.subcontract.plan.form,sc.subcontract.plan,,form,full_form,22,4,0,1,3,3,1,4,0,0,0,1,28,3,13,needs_semantic_annotation,结构基本可用，建议补 group/page 标题或 data-sc-anchor,missing_labelled_group;missing_button_box;missing_chatter
runtime_default,runtime,odoo.registry,smart_construction_core.view_sc_subcontract_price_form,sc.subcontract.price.runtime.default.form,sc.subcontract.price,,form,full_form,16,4,0,1,2,2,1,3,0,0,0,0,19,3,13,needs_semantic_annotation,结构基本可用，建议补 group/page 标题或 data-sc-anchor,missing_labelled_group;missing_button_box;missing_chatter
runtime_view,runtime,odoo.registry,smart_construction_core.view_sc_subcontract_price_form,sc.subcontract.price.form,sc.subcontract.price,,form,full_form,16,4,0,1,2,2,1,3,0,0,0,0,19,3,13,needs_semantic_annotation,结构基本可用，建议补 group/page 标题或 data-sc-anchor,missing_labelled_group;missing_button_box;missing_chatter
runtime_default,runtime,odoo.registry,smart_construction_core.view_sc_subcontract_register_form,sc.subcontract.register.runtime.default.form,sc.subcontract.register,,form,full_form,24,4,0,1,4,4,1,4,0,0,0,1,30,3,13,needs_semantic_annotation,结构基本可用，建议补 group/page 标题或 data-sc-anchor,missing_labelled_group;missing_button_box;missing_chatter
runtime_view,runtime,odoo.registry,smart_construction_core.view_sc_subcontract_register_form,sc.subcontract.register.form,sc.subcontract.register,,form,full_form,24,4,0,1,4,4,1,4,0,0,0,1,30,3,13,needs_semantic_annotation,结构基本可用，建议补 group/page 标题或 data-sc-anchor,missing_labelled_group;missing_button_box;missing_chatter
runtime_default,runtime,odoo.registry,smart_construction_core.view_sc_subcontract_request_form,sc.subcontract.request.runtime.default.form,sc.subcontract.request,,form,full_form,27,4,0,1,4,4,1,4,0,0,0,1,33,3,13,needs_semantic_annotation,结构基本可用，建议补 group/page 标题或 data-sc-anchor,missing_labelled_group;missing_button_box;missing_chatter
